,Gender,Age,Annual Income (k),Spending Score (1-100),Email,label
1215,1,32.0,44.0,50.0,nicholas99@yahoo.com,0
1216,1,69.0,44.0,46.0,jeanette_koch38@yahoo.com,0
1217,1,27.0,46.0,51.0,bernice_wehner44@hotmail.com,0
1219,1,70.0,46.0,56.0,aubrey33@yahoo.com,0
1220,1,19.0,46.0,55.0,destany.pouros97@hotmail.com,0
1222,1,19.0,47.0,67.0,nolan.koss@yahoo.com,0
1223,1,63.0,55.0,51.0,blaise35@gmail.com,0
1224,1,18.0,48.0,59.0,trever_leuschke@yahoo.com,0
1225,1,43.0,48.0,50.0,horacio.walter62@hotmail.com,0
1226,1,68.0,48.0,48.0,ceasar0@gmail.com,0
1228,1,32.0,48.0,47.0,gwen42@yahoo.com,0
1229,1,70.0,49.0,55.0,imelda_connelly@hotmail.com,0
1230,1,47.0,123.0,42.0,robbie_metz15@gmail.com,0
1231,1,60.0,50.0,77.0,jovanny_koelpin@yahoo.com,0
1232,1,60.0,50.0,56.0,antwan1@gmail.com,0
1233,1,59.0,54.0,47.0,jamie_romaguera@hotmail.com,0
1234,1,26.0,54.0,30.0,cecelia.wiegand@hotmail.com,0
1235,1,67.0,54.0,53.0,caleigh15@yahoo.com,0
1236,1,40.0,54.0,48.0,jolie_considine51@yahoo.com,0
1237,1,23.0,54.0,52.0,tamia.mueller@yahoo.com,0
1238,1,49.0,111.0,42.0,keyon_feil@yahoo.com,0
1240,1,38.0,54.0,55.0,edgar.frami@hotmail.com,0
1241,1,67.0,54.0,41.0,conner.kemmer34@gmail.com,0
1242,1,32.0,54.0,44.0,santino_mertz@hotmail.com,0
1243,1,21.0,54.0,57.0,destinee.blick@gmail.com,0
1244,1,48.0,54.0,46.0,pete_oconner@yahoo.com,0
1245,1,45.0,222.0,58.0,alessandra.cole0@hotmail.com,0
1246,1,22.0,57.0,55.0,jaylen.cummings46@yahoo.com,0
1247,1,34.0,58.0,60.0,alize66@gmail.com,0
1249,1,68.0,59.0,55.0,kennith.hickle@hotmail.com,0
1251,1,48.0,60.0,49.0,peter.pouros@gmail.com,0
1252,1,40.0,120.0,40.0,aracely_wuckert@yahoo.com,0
1253,1,32.0,60.0,42.0,sid.little46@gmail.com,0
1254,1,24.0,60.0,52.0,mylene_waters@gmail.com,0
1256,1,27.0,60.0,50.0,orland92@yahoo.com,0
1257,1,34.0,61.0,42.0,kitty1@gmail.com,0
1258,1,20.0,45.0,49.0,hettie_conroy@gmail.com,0
1259,1,30.0,137.0,83.0,lenna19@gmail.com,0
1260,1,23.0,45.0,77.0,miguel35@yahoo.com,0
1261,1,23.0,44.0,94.0,coby.nienow@gmail.com,0
1262,1,24.0,55.0,77.0,destini_swift@hotmail.com,0
1263,1,53.0,21.0,35.0,delores_willms67@yahoo.com,0
1264,1,20.0,34.0,66.0,syble_hayes@hotmail.com,0
1265,1,52.0,23.0,29.0,kavon.schmeler58@gmail.com,0
1267,1,35.0,24.0,35.0,haley_torp89@gmail.com,0
1268,1,25.0,24.0,73.0,kariane_larson12@gmail.com,0
1269,1,31.0,25.0,73.0,diana16@hotmail.com,0
1270,1,29.0,28.0,82.0,xavier_pagac22@yahoo.com,0
1271,1,45.0,28.0,32.0,opal_jacobson24@yahoo.com,0
1272,1,35.0,28.0,61.0,damien.hoppe@gmail.com,0
1274,1,23.0,29.0,87.0,wanda.batz@gmail.com,0
1275,1,21.0,30.0,73.0,marjorie.johnston@yahoo.com,0
1276,1,18.0,123.0,92.0,charity84@gmail.com,0
1277,1,21.0,33.0,81.0,anthony59@yahoo.com,0
1278,1,30.0,34.0,73.0,tabitha.pouros68@gmail.com,0
1279,1,36.0,37.0,26.0,elouise_collins90@gmail.com,0
1280,1,20.0,23.0,75.0,giovanny83@hotmail.com,0
1281,1,65.0,222.0,35.0,geovanni.pollich5@gmail.com,0
1282,1,24.0,38.0,92.0,elliot_stracke@yahoo.com,0
1283,1,48.0,39.0,36.0,federico22@hotmail.com,0
1284,1,45.0,39.0,61.0,troy.runte84@hotmail.com,0
1285,1,49.0,33.0,28.0,keyon.abshire97@yahoo.com,0
1286,1,24.0,39.0,65.0,claudine84@hotmail.com,0
1288,1,27.0,40.0,47.0,mackenzie_denesik87@hotmail.com,0
1289,1,29.0,40.0,42.0,rebecca_upton@hotmail.com,0
1290,1,31.0,40.0,42.0,kathlyn2@gmail.com,0
1291,1,49.0,45.0,52.0,roger9@gmail.com,0
1292,1,33.0,42.0,60.0,adela_friesen82@gmail.com,0
1293,1,31.0,43.0,54.0,damien_mitchell5@hotmail.com,0
1294,1,59.0,43.0,60.0,ona_kulas85@hotmail.com,0
1295,1,50.0,43.0,45.0,christop.schumm@hotmail.com,0
1297,1,32.0,44.0,50.0,adolph_torp@yahoo.com,0
1298,1,69.0,44.0,46.0,garry_kovacek@yahoo.com,0
1299,1,27.0,46.0,51.0,susanna.durgan46@yahoo.com,0
1301,1,70.0,46.0,56.0,gail.dickens@yahoo.com,0
1302,1,19.0,46.0,55.0,norberto.heaney37@gmail.com,0
1303,1,67.0,47.0,52.0,thelma_parisian65@hotmail.com,0
1304,1,19.0,47.0,59.0,nick_watsica@hotmail.com,0
1306,1,18.0,48.0,59.0,gust.turcotte@gmail.com,0
1307,1,43.0,48.0,50.0,emile.hettinger@hotmail.com,0
1308,1,68.0,48.0,48.0,hiram86@hotmail.com,0
1309,1,19.0,48.0,59.0,ila68@yahoo.com,0
1310,1,32.0,48.0,47.0,camren.hahn@hotmail.com,0
1311,1,70.0,49.0,55.0,anjali79@yahoo.com,0
1312,1,47.0,123.0,42.0,jazmin68@gmail.com,0
1313,1,60.0,50.0,49.0,nicklaus0@yahoo.com,0
1315,1,59.0,54.0,47.0,whitney_windler@yahoo.com,0
1316,1,26.0,54.0,54.0,rocky.dietrich@hotmail.com,0
1317,1,67.0,54.0,53.0,jake57@yahoo.com,0
1318,1,40.0,54.0,48.0,lisandro.zboncak@hotmail.com,0
1319,1,23.0,54.0,52.0,allan.schulist27@hotmail.com,0
1320,1,49.0,111.0,42.0,ines75@hotmail.com,0
1321,1,57.0,54.0,51.0,lucius.kozey68@hotmail.com,0
1322,1,38.0,54.0,55.0,danielle.legros@gmail.com,0
1324,1,46.0,54.0,44.0,santiago.quigley13@gmail.com,0
1325,1,21.0,54.0,57.0,sincere0@gmail.com,0
1326,1,48.0,54.0,46.0,toney_runolfsson19@hotmail.com,0
1327,1,45.0,222.0,58.0,audra_hilll43@hotmail.com,0
1328,1,22.0,57.0,55.0,trey18@hotmail.com,0
1329,1,34.0,58.0,60.0,maximus_cassin@yahoo.com,0
1330,1,50.0,58.0,46.0,jettie_collier@yahoo.com,0
1331,1,68.0,59.0,55.0,austyn.bins@gmail.com,0
1333,1,48.0,60.0,49.0,emmitt63@gmail.com,0
1334,1,40.0,60.0,40.0,ethyl_schuppe@gmail.com,0
1335,1,32.0,60.0,42.0,heather_mohr@yahoo.com,0
1336,1,24.0,60.0,36.0,brendon24@gmail.com,0
1337,1,47.0,60.0,47.0,owen_ernser45@yahoo.com,0
1338,1,27.0,60.0,50.0,paolo79@gmail.com,0
1339,1,34.0,61.0,42.0,agustin_marvin@yahoo.com,0
1340,1,20.0,45.0,49.0,durward_buckridge7@yahoo.com,0
1342,1,49.0,62.0,48.0,jordy.dibbert49@hotmail.com,0
1343,1,67.0,62.0,59.0,dolores.aufderhar@hotmail.com,0
1344,1,26.0,62.0,55.0,alena_hyatt73@gmail.com,0
1345,1,49.0,62.0,56.0,irving_macejkovic42@yahoo.com,0
1346,1,21.0,62.0,42.0,waino_goodwin83@hotmail.com,0
1347,1,66.0,54.0,50.0,jess_murphy@hotmail.com,0
1348,1,56.0,63.0,46.0,moriah_mckenzie@hotmail.com,0
1349,1,68.0,63.0,43.0,rick_feil@hotmail.com,0
1350,1,66.0,63.0,48.0,ambrose13@hotmail.com,0
1351,1,65.0,63.0,52.0,lambert.beahan@gmail.com,0
1352,1,19.0,63.0,54.0,wayne_dare@yahoo.com,0
1353,1,38.0,64.0,42.0,danyka.smith42@gmail.com,0
1354,1,19.0,64.0,46.0,chaya_halvorson@yahoo.com,0
1355,1,18.0,65.0,48.0,abbie_mcclure21@yahoo.com,0
1356,1,69.0,65.0,50.0,andreane_veum4@yahoo.com,0
1357,1,63.0,65.0,43.0,francisca_frami63@yahoo.com,0
1358,1,49.0,65.0,59.0,brandyn77@hotmail.com,0
1360,1,50.0,67.0,57.0,irving67@yahoo.com,0
1361,1,27.0,67.0,56.0,lowell_sipes@yahoo.com,0
1362,1,38.0,67.0,40.0,delphia.wiza75@gmail.com,0
1363,1,40.0,44.0,58.0,magnus.harber@yahoo.com,0
1364,1,39.0,69.0,91.0,nikki12@gmail.com,0
1365,1,23.0,70.0,29.0,loma.walker@yahoo.com,0
1366,1,23.0,70.0,77.0,rubye_metz57@hotmail.com,0
1367,1,43.0,71.0,35.0,leon_olson@yahoo.com,0
1368,1,40.0,71.0,95.0,theodore47@hotmail.com,0
1370,1,39.0,71.0,75.0,trent_quitzon26@yahoo.com,0
1371,1,25.0,72.0,34.0,keanu.schultz82@gmail.com,0
1372,1,31.0,72.0,71.0,pat_rosenbaum21@gmail.com,0
1374,1,29.0,73.0,88.0,gilda_lynch42@hotmail.com,0
1375,1,32.0,73.0,73.0,cyrus_von93@hotmail.com,0
1376,1,35.0,74.0,72.0,maxime.mann58@yahoo.com,0
1378,1,28.0,76.0,40.0,lamar_doyle@yahoo.com,0
1379,1,32.0,76.0,87.0,yolanda_murazik90@hotmail.com,0
1380,1,28.0,77.0,97.0,katheryn.bogan@hotmail.com,0
1381,1,25.0,77.0,36.0,johnnie_kautzer22@yahoo.com,0
1382,1,32.0,77.0,74.0,nick.emard@yahoo.com,0
1383,1,34.0,78.0,22.0,juliana_mohr3@hotmail.com,0
1384,1,34.0,230.0,88.0,sabryna_bailey53@yahoo.com,0
1385,1,39.0,78.0,88.0,jamison.gutkowski@hotmail.com,0
1386,1,38.0,78.0,76.0,sierra65@hotmail.com,0
1387,1,27.0,78.0,89.0,benedict.johnston@hotmail.com,0
1388,1,30.0,78.0,78.0,patricia_robel49@yahoo.com,0
1389,1,34.0,78.0,40.0,forrest23@gmail.com,0
1390,1,30.0,78.0,73.0,kaya.okuneva62@hotmail.com,0
1391,1,56.0,79.0,35.0,rey.quitzon@gmail.com,0
1392,1,29.0,79.0,83.0,beryl0@gmail.com,0
1393,1,44.0,81.0,93.0,malika_powlowski@gmail.com,0
1394,1,50.0,85.0,26.0,gillian_little12@gmail.com,0
1395,1,36.0,85.0,75.0,noel_lowe@hotmail.com,0
1396,1,33.0,86.0,95.0,katelin_wisoky@gmail.com,0
1398,1,32.0,87.0,63.0,cedrick.dibbert32@hotmail.com,0
1399,1,40.0,87.0,50.0,willa64@hotmail.com,0
1400,1,28.0,87.0,75.0,hayley78@gmail.com,0
1401,1,36.0,87.0,92.0,randall_boyer@hotmail.com,0
1402,1,30.0,88.0,86.0,valentine.grant@gmail.com,0
1403,1,27.0,88.0,69.0,dorcas_schuster@gmail.com,0
1404,1,35.0,93.0,66.0,adam.hoeger94@gmail.com,0
1405,1,37.0,97.0,32.0,xzavier.gerlach@hotmail.com,0
1406,1,32.0,97.0,86.0,arnoldo.turner64@yahoo.com,0
1407,1,29.0,98.0,88.0,desmond_kunze91@yahoo.com,0
1408,1,60.0,99.0,39.0,margarita.rowe@yahoo.com,0
1409,1,50.0,99.0,97.0,scotty_mraz83@hotmail.com,0
1410,1,54.0,101.0,24.0,keaton78@hotmail.com,0
1411,1,28.0,101.0,68.0,clement.oberbrunner3@hotmail.com,0
1412,1,36.0,103.0,85.0,kay38@yahoo.com,0
1413,1,34.0,103.0,23.0,jan.sauer@gmail.com,0
1414,1,32.0,55.0,69.0,arnaldo_huels13@hotmail.com,0
1415,1,38.0,113.0,91.0,deja_lemke98@gmail.com,0
1416,1,23.0,120.0,79.0,darian9@gmail.com,0
1417,1,45.0,126.0,28.0,hermann_goodwin@yahoo.com,0
1418,1,32.0,145.0,74.0,ethelyn.schoen23@gmail.com,0
1419,1,59.0,137.0,83.0,elwin_weissnat39@hotmail.com,0
1420,1,29.0,120.0,39.0,kareem_homenick@hotmail.com,0
1421,1,31.0,130.0,40.0,jenifer.sipes50@gmail.com,0
1422,1,53.0,21.0,35.0,tito_muller21@yahoo.com,0
1423,1,20.0,21.0,66.0,thomas.runolfsson@hotmail.com,0
1424,1,52.0,23.0,29.0,jamal79@yahoo.com,0
1425,1,35.0,23.0,98.0,watson76@gmail.com,0
1426,1,31.0,24.0,91.0,susana99@gmail.com,0
1427,1,25.0,24.0,73.0,marge17@yahoo.com,0
1428,1,31.0,25.0,73.0,viola6@hotmail.com,0
1429,1,29.0,28.0,82.0,jasmin.klein97@gmail.com,0
1430,1,45.0,28.0,32.0,german_russel@gmail.com,0
1431,1,35.0,28.0,50.0,willa39@hotmail.com,0
1432,1,40.0,29.0,31.0,mayra_hammes57@gmail.com,0
1433,1,23.0,29.0,87.0,gene.wisoky@gmail.com,0
1434,1,21.0,30.0,73.0,guadalupe70@yahoo.com,0
1435,1,18.0,33.0,92.0,blanche.keebler42@hotmail.com,0
1436,1,21.0,33.0,81.0,meda13@yahoo.com,0
1437,1,30.0,34.0,73.0,osbaldo_marvin28@yahoo.com,0
1438,1,36.0,37.0,26.0,eula5@gmail.com,0
1439,1,20.0,222.0,75.0,lorenza.hegmann93@hotmail.com,0
1440,1,65.0,38.0,35.0,vida_lind21@yahoo.com,0
1441,1,24.0,38.0,77.0,brenda_hermann72@yahoo.com,0
1442,1,48.0,39.0,36.0,art.west32@hotmail.com,0
1443,1,45.0,39.0,61.0,evalyn_rice@hotmail.com,0
1444,1,21.0,39.0,28.0,edythe5@hotmail.com,0
1445,1,24.0,230.0,65.0,ayden.rodriguez52@yahoo.com,0
1446,1,50.0,40.0,55.0,elyse.baumbach16@gmail.com,0
1447,1,27.0,40.0,47.0,alexandra24@gmail.com,0
1448,1,29.0,40.0,42.0,lavinia.witting@gmail.com,0
1449,1,31.0,40.0,42.0,bradly_cole57@hotmail.com,0
1450,1,49.0,42.0,52.0,muhammad.nikolaus85@yahoo.com,0
1451,1,33.0,42.0,60.0,emma.schultz99@gmail.com,0
1452,1,31.0,43.0,54.0,emmy_smith46@yahoo.com,0
1453,1,59.0,43.0,60.0,daphne_christiansen@yahoo.com,0
1454,1,50.0,43.0,45.0,ellis.stoltenberg@yahoo.com,0
1455,1,47.0,43.0,41.0,dina_carroll@gmail.com,0
1456,1,32.0,44.0,50.0,pietro.spencer@hotmail.com,0
1458,1,56.0,46.0,51.0,brandt_deckow@yahoo.com,0
1459,1,53.0,46.0,66.0,hildegard74@hotmail.com,0
1460,1,70.0,46.0,56.0,annabel33@hotmail.com,0
1461,1,19.0,46.0,55.0,alexzander_schaden66@hotmail.com,0
1463,1,19.0,47.0,59.0,filiberto_blick14@gmail.com,0
1464,1,63.0,48.0,51.0,shana.gerlach@hotmail.com,0
1465,1,18.0,48.0,59.0,wilfredo_weber@yahoo.com,0
1466,1,43.0,48.0,50.0,vance_lebsack66@hotmail.com,0
1467,1,68.0,48.0,48.0,dereck_labadie69@gmail.com,0
1469,1,32.0,48.0,47.0,roslyn49@yahoo.com,0
1470,1,32.0,49.0,55.0,jordy83@yahoo.com,0
1471,1,47.0,49.0,90.0,desiree84@gmail.com,0
1472,1,60.0,50.0,49.0,raven_streich39@gmail.com,0
1473,1,60.0,50.0,56.0,christine_connelly@yahoo.com,0
1474,1,59.0,54.0,47.0,pat6@hotmail.com,0
1475,1,26.0,54.0,54.0,seth_wiza@hotmail.com,0
1476,1,67.0,54.0,53.0,eldred14@gmail.com,0
1478,1,23.0,54.0,52.0,marcus_ortiz86@gmail.com,0
1479,1,49.0,54.0,42.0,kay.macejkovic@hotmail.com,0
1480,1,57.0,54.0,51.0,grady37@gmail.com,0
1482,1,67.0,54.0,41.0,danny.larson@hotmail.com,0
1483,1,46.0,54.0,44.0,amanda8@yahoo.com,0
1484,1,21.0,54.0,57.0,cordell_johnson@yahoo.com,0
1485,1,48.0,54.0,46.0,maribel.rice79@hotmail.com,0
1487,1,22.0,57.0,55.0,juston75@gmail.com,0
1488,1,34.0,58.0,60.0,mable_oreilly2@hotmail.com,0
1489,1,50.0,58.0,46.0,mariana.gleichner94@yahoo.com,0
1490,1,68.0,59.0,55.0,fanny.larson43@hotmail.com,0
1491,1,18.0,59.0,41.0,amalia.anderson@yahoo.com,0
1492,1,48.0,60.0,49.0,rodrick4@gmail.com,0
1493,1,40.0,60.0,40.0,tressie_hoeger32@gmail.com,0
1495,1,24.0,60.0,52.0,susie_haag8@gmail.com,0
1496,1,47.0,60.0,47.0,karlie60@gmail.com,0
1497,1,27.0,60.0,50.0,destin28@hotmail.com,0
1499,1,20.0,61.0,49.0,marley.quitzon@hotmail.com,0
1500,1,59.0,137.0,83.0,harold26@yahoo.com,0
1501,1,23.0,45.0,77.0,zola_parker35@hotmail.com,0
1502,1,23.0,44.0,94.0,ellsworth52@yahoo.com,0
1503,1,24.0,55.0,77.0,brent.denesik@hotmail.com,0
1504,1,53.0,21.0,35.0,melvin_howell30@yahoo.com,0
1505,1,20.0,34.0,66.0,payton.howe@hotmail.com,0
1506,1,52.0,23.0,29.0,al_brown@yahoo.com,0
1507,1,35.0,23.0,98.0,margaretta.jast@hotmail.com,0
1508,1,35.0,24.0,35.0,fannie_doyle2@hotmail.com,0
1509,1,25.0,24.0,73.0,osvaldo_gerhold13@hotmail.com,0
1510,1,31.0,25.0,73.0,joana_lehner@gmail.com,0
1511,1,39.0,28.0,78.0,micheal6@hotmail.com,0
1512,1,29.0,28.0,82.0,evans_cremin66@yahoo.com,0
1513,1,45.0,234.0,32.0,rowan_littel47@hotmail.com,0
1514,1,35.0,28.0,61.0,elmira_goodwin@yahoo.com,0
1515,1,40.0,24.0,31.0,austyn.deckow25@gmail.com,0
1516,1,23.0,234.0,87.0,bianka_larkin92@yahoo.com,0
1517,1,21.0,30.0,73.0,erwin45@yahoo.com,0
1518,1,18.0,123.0,92.0,luther7@yahoo.com,0
1519,1,21.0,55.0,81.0,nicholas_hagenes@yahoo.com,0
1520,1,30.0,34.0,73.0,anya.connelly70@gmail.com,0
1521,1,36.0,37.0,26.0,asha99@hotmail.com,0
1522,1,20.0,23.0,75.0,shaina55@gmail.com,0
1523,1,65.0,38.0,35.0,rowan_waters@hotmail.com,0
1524,1,24.0,38.0,92.0,breanne16@gmail.com,0
1525,1,48.0,39.0,36.0,courtney_wisozk@gmail.com,0
1526,1,45.0,39.0,61.0,camila.toy@hotmail.com,0
1527,1,49.0,33.0,28.0,casimer.waelchi@hotmail.com,0
1528,1,24.0,39.0,65.0,johnpaul.gutkowski@hotmail.com,0
1529,1,50.0,40.0,55.0,thaddeus.weissnat@gmail.com,0
1531,1,29.0,40.0,42.0,keegan.gislason40@hotmail.com,0
1532,1,31.0,40.0,42.0,tremayne11@yahoo.com,0
1533,1,49.0,45.0,52.0,muriel.kiehn16@yahoo.com,0
1534,1,33.0,42.0,60.0,toney.kassulke46@yahoo.com,0
1535,1,31.0,43.0,54.0,jerry2@yahoo.com,0
1536,1,59.0,43.0,60.0,stephen.mertz71@yahoo.com,0
1537,1,50.0,43.0,45.0,rigoberto.torphy0@gmail.com,0
1538,1,47.0,43.0,41.0,brice_dach48@gmail.com,0
1539,1,32.0,44.0,50.0,berenice_walsh39@gmail.com,0
1540,1,69.0,44.0,46.0,jenifer.hagenes@gmail.com,0
1541,1,27.0,46.0,51.0,cassandre_kreiger@yahoo.com,0
1543,1,70.0,46.0,56.0,chaim.becker@gmail.com,0
1544,1,19.0,46.0,55.0,nikki43@yahoo.com,0
1546,1,19.0,47.0,67.0,beatrice.cormier91@hotmail.com,0
1547,1,63.0,55.0,51.0,alphonso.glover@yahoo.com,0
1548,1,18.0,48.0,59.0,jose.schumm15@hotmail.com,0
1549,1,43.0,48.0,50.0,jimmy95@yahoo.com,0
1550,1,68.0,48.0,48.0,camryn.blick@gmail.com,0
1552,1,32.0,48.0,47.0,hipolito_kuhic52@yahoo.com,0
1553,1,70.0,49.0,55.0,linwood_morissette@gmail.com,0
1554,1,47.0,123.0,42.0,devonte.kiehn2@yahoo.com,0
1555,1,60.0,50.0,77.0,german.bartoletti91@gmail.com,0
1556,1,60.0,50.0,56.0,jason_kautzer60@yahoo.com,0
1557,1,59.0,54.0,47.0,raleigh32@gmail.com,0
1558,1,26.0,54.0,30.0,loma.veum11@yahoo.com,0
1559,1,67.0,54.0,53.0,vincenza57@hotmail.com,0
1560,1,40.0,54.0,48.0,raven_mitchell60@yahoo.com,0
1561,1,23.0,54.0,52.0,elwin_schmeler@yahoo.com,0
1562,1,49.0,111.0,42.0,carter_gutmann0@yahoo.com,0
1564,1,38.0,54.0,55.0,estel_dooley0@hotmail.com,0
1565,1,67.0,54.0,41.0,maurine_zemlak@yahoo.com,0
1566,1,32.0,54.0,44.0,april.mraz52@hotmail.com,0
1567,1,21.0,54.0,57.0,jamar94@gmail.com,0
1568,1,48.0,54.0,46.0,luna_morissette@yahoo.com,0
1569,1,45.0,222.0,58.0,joanie.romaguera85@hotmail.com,0
1570,1,22.0,57.0,55.0,frederick_altenwerth26@gmail.com,0
1571,1,34.0,58.0,60.0,ahmad.heaney78@hotmail.com,0
1573,1,68.0,59.0,55.0,ernest_prohaska@hotmail.com,0
1575,1,48.0,60.0,49.0,jacklyn64@yahoo.com,0
1576,1,40.0,120.0,40.0,turner93@gmail.com,0
1577,1,32.0,60.0,42.0,lysanne.mohr@hotmail.com,0
1578,1,24.0,60.0,52.0,terrell19@yahoo.com,0
1579,1,19.0,61.0,76.0,effertz.lavonne@ferry.com,0
1580,1,19.0,21.0,35.0,jratke@balistreri.com,0
1582,1,19.0,23.0,29.0,etha.mueller@schowalter.com,0
1583,1,19.0,23.0,98.0,ardella46@yahoo.com,0
1584,1,19.0,24.0,35.0,kertzmann.josiane@thompson.com,0
1585,1,19.0,24.0,73.0,bbecker@mann.com,0
1587,1,19.0,28.0,50.0,bhaag@gmail.com,0
1588,1,19.0,28.0,32.0,shayne.maggio@yahoo.com,0
1589,1,19.0,28.0,61.0,gerald01@gmail.com,0
1590,1,19.0,61.0,31.0,jast.chanel@yahoo.com,0
1591,1,19.0,222.0,87.0,parisian.ryder@abshire.biz,0
1592,1,19.0,30.0,73.0,legros.shanna@nitzsche.net,0
1593,1,19.0,33.0,92.0,deron90@hotmail.com,0
1594,1,19.0,111.0,81.0,jakubowski.hazle@yahoo.com,0
1595,1,19.0,34.0,73.0,ujacobs@bogisich.biz,0
1596,1,19.0,37.0,26.0,schiller.vance@yahoo.com,0
1597,1,19.0,37.0,75.0,ricardo.bergnaum@beahan.com,0
1598,1,19.0,38.0,35.0,maxie.grant@yahoo.com,0
1599,1,19.0,38.0,92.0,koch.caterina@yahoo.com,0
1600,1,19.0,39.0,36.0,roberts.kendrick@hotmail.com,0
1601,1,19.0,39.0,61.0,schmeler.william@gmail.com,0
1602,1,19.0,100.0,28.0,price.estevan@gmail.com,0
1603,1,19.0,39.0,65.0,wyman.larson@grady.com,0
1604,1,19.0,40.0,55.0,judd77@gmail.com,0
1605,1,19.0,123.0,47.0,zorn@cassin.net,0
1606,1,19.0,40.0,42.0,mayert.bernadine@gmail.com,0
1607,1,19.0,40.0,42.0,bnader@yahoo.com,0
1608,1,19.0,42.0,52.0,bhowell@yahoo.com,0
1609,1,19.0,42.0,60.0,sydney.von@hotmail.com,0
1610,1,19.0,43.0,54.0,wfranecki@nienow.com,0
1611,1,19.0,43.0,60.0,silas.kertzmann@gmail.com,0
1612,1,19.0,43.0,45.0,providenci.lebsack@hotmail.com,0
1613,1,19.0,43.0,41.0,jesus51@sauer.org,0
1615,1,19.0,44.0,46.0,cleo63@yahoo.com,0
1616,1,19.0,46.0,51.0,rosemarie46@yahoo.com,0
1617,1,19.0,46.0,46.0,chasity80@dickinson.com,0
1618,1,19.0,46.0,56.0,halle91@hotmail.com,0
1619,1,19.0,46.0,55.0,gerson08@ankunding.com,0
1620,1,19.0,47.0,52.0,simone.tremblay@hessel.com,0
1621,1,19.0,47.0,59.0,carmelo99@hotmail.com,0
1622,1,19.0,48.0,51.0,koch.jevon@yahoo.com,0
1623,1,19.0,48.0,59.0,qgorczany@nikolaus.biz,0
1624,1,19.0,48.0,50.0,mollie39@ebert.net,0
1625,1,19.0,48.0,48.0,francesca.tremblay@yahoo.com,0
1626,1,19.0,48.0,59.0,gerald.bruen@ritchie.com,0
1627,1,19.0,48.0,47.0,nat.hills@brekke.com,0
1628,1,19.0,49.0,55.0,voberbrunner@kozey.com,0
1629,1,19.0,49.0,42.0,hosinski@gmail.com,0
1630,1,19.0,50.0,49.0,friesen.winona@yahoo.com,0
1631,1,19.0,50.0,56.0,king70@yahoo.com,0
1632,1,19.0,54.0,47.0,naomi77@yahoo.com,0
1633,1,19.0,54.0,54.0,rossie16@beier.info,0
1634,1,19.0,54.0,53.0,cvolkman@kozey.net,0
1635,1,19.0,222.0,48.0,ojohns@leannon.com,0
1636,1,19.0,54.0,52.0,brittany13@mayert.org,0
1637,1,19.0,54.0,42.0,oberbrunner.lionel@hotmail.com,0
1638,1,19.0,54.0,51.0,kay.senger@jones.com,0
1639,1,19.0,54.0,55.0,klein.charlie@hotmail.com,0
1640,1,19.0,54.0,50.0,asa08@nienow.com,0
1641,1,19.0,54.0,44.0,marlene.legros@hotmail.com,0
1642,1,19.0,54.0,57.0,monserrate76@yahoo.com,0
1643,1,19.0,54.0,46.0,oortiz@ritchie.org,0
1644,1,19.0,57.0,58.0,bret.bergstrom@hotmail.com,0
1645,1,19.0,57.0,55.0,esmith@yahoo.com,0
1646,1,19.0,58.0,60.0,olga.hermann@gmail.com,0
1648,1,19.0,59.0,55.0,douglas.silas@gmail.com,0
1649,1,19.0,59.0,41.0,kemmer.aaron@steuber.com,0
1650,1,19.0,60.0,49.0,rosalind63@donnelly.net,0
1651,1,19.0,61.0,40.0,schowalter.donnie@heathcote.biz,0
1652,1,19.0,60.0,42.0,alberta85@yahoo.com,0
1653,1,19.0,60.0,52.0,lessie.lesch@rogahn.org,0
1654,1,19.0,60.0,47.0,tiffany10@gmail.com,0
1655,1,19.0,60.0,50.0,elmer74@witting.biz,0
1656,1,19.0,61.0,42.0,kulas.dangelo@hotmail.com,0
1657,1,19.0,61.0,49.0,rodriguez.rodger@rowe.com,0
1658,1,19.0,62.0,41.0,hudson.erling@hotmail.com,0
1659,1,19.0,62.0,48.0,xhamill@gmail.com,0
1660,1,19.0,62.0,59.0,jazmin95@yahoo.com,0
1661,1,19.0,62.0,55.0,zetta09@hotmail.com,0
1662,1,19.0,62.0,56.0,hermiston.darlene@quigley.biz,0
1663,1,19.0,62.0,42.0,kling.zoila@bins.net,0
1664,1,19.0,63.0,50.0,cummings.ettie@hotmail.com,0
1665,1,19.0,63.0,46.0,econn@yahoo.com,0
1666,1,19.0,63.0,43.0,yhudson@douglas.info,0
1667,1,19.0,63.0,48.0,heber50@yahoo.com,0
1668,1,19.0,63.0,52.0,nolan.harley@harris.info,0
1669,1,19.0,63.0,54.0,nvolkman@gmail.com,0
1670,1,19.0,64.0,42.0,hilpert.edmond@hotmail.com,0
1672,1,19.0,65.0,48.0,stehr.jeanie@bogan.com,0
1673,1,19.0,65.0,50.0,ernser.brandon@collins.com,0
1674,1,19.0,65.0,43.0,omoore@hotmail.com,0
1675,1,19.0,65.0,59.0,xdickinson@huel.info,0
1676,1,19.0,67.0,43.0,heather24@yahoo.com,0
1677,1,19.0,67.0,57.0,xking@rutherford.com,0
1678,1,19.0,67.0,56.0,johns.antone@gmail.com,0
1679,1,19.0,67.0,50.0,rosa50@yahoo.com,0
1680,1,19.0,69.0,58.0,rjacobs@kassulke.com,0
